Main_ID,EventYear,Collected,Raised,NonFund,Donated,Participant,Volunteer,CorpSponsor,Fundraiser,RegFeePaid,CCWaived,TeamID,MinFund,Commitment,Virtual,CompanyID,RestrictedFund,UniqueID,EventName,RaisedMembers,Event,FRChangeDate,FBFundraiserID,FBDonationID,FBAdjustments,FBChangeDate
48152-2,2023,0,0,0,0,false,false,false,false,false,false,NULL,0,0,false,NULL,NULL,D8E17CC5-5A22-EE11-93E6-00237D21B888,PMC,0,NULL,2023-09-22 15:58:43.480,NULL,NULL,0,NULL
48152-2,2023,"2,400","2,250",150,0,true,false,false,true,true,false,NULL,"1,500","1,500",false,NULL,NULL,90EEB40A-08D4-ED11-B383-0A4CF4968877,Unpaved,0,5,2023-10-25 15:27:10.430,NULL,NULL,0,NULL
48158-0,2023,50,50,0,0,true,false,false,true,false,false,NULL,0,0,true,NULL,NULL,F819295A-D520-EE11-80A4-0A4CF4968877,PMC,0,V,2023-07-13 15:55:17.663,NULL,NULL,0,NULL
48159-3,2023,"27,942.52","27,552.52",390,0,false,false,false,true,true,false,790,0,0,false,NULL,NULL,40A228AA-058D-ED11-B382-0A4CF4968877,PMC,0,NULL,2023-09-22 11:55:05.233,NULL,NULL,0,NULL
48160-3,2023,150,150,0,0,false,false,false,true,false,false,NULL,0,0,false,NULL,NULL,FA2941BF-20F4-ED11-93E6-00237D21B888,PMC,0,NULL,2023-10-09 14:40:00.633,NULL,NULL,0,NULL
48162-9,2023,"2,343.94","2,000.94",343,0,true,false,false,true,true,false,880,"2,000","2,000",false,NULL,AL,525336BE-4CB8-ED11-B382-0A4CF4968877,PMC,0,C,2023-09-29 17:45:02.957,291562150211015,NULL,0,2023-09-29 17:46:42.937
48193-3,2023,"39,187.5","39,187.5",0,0,true,true,false,true,false,false,"1,762",0,0,true,NULL,NULL,103065F8-0496-ED11-B382-0A4CF4968877,PMC,0,V,2023-11-28 09:26:14.397,NULL,NULL,0,NULL
48196-2,2023,"2,381","2,381",0,0,true,false,false,true,false,false,NULL,0,0,true,NULL,NULL,800DA0FB-711F-EE11-80A4-0A4CF4968877,PMC,0,V,2023-08-06 16:30:02.613,NULL,NULL,0,NULL
48199-1,2023,150,150,0,0,false,false,false,true,false,false,NULL,0,0,false,NULL,NULL,E5C53396-758C-ED11-B73F-00237D21B888,PMC,0,NULL,2023-04-04 20:50:01.330,NULL,NULL,0,NULL
48223-3,2023,475,475,0,0,true,false,false,true,false,false,696,0,0,true,NULL,XF,A8F02574-B6A0-ED11-8450-00237D21B888,PMC,0,V,2023-09-11 15:40:04.343,178230668565697,NULL,0,2023-09-11 15:46:13.193
48241-1,2023,"8,385","8,010",375,0,true,false,false,true,true,false,877,"6,000","6,000",false,NULL,NULL,10B8B7EF-4790-ED11-B382-0A4CF4968877,PMC,0,1,2023-08-16 09:56:20.940,NULL,NULL,0,NULL
48244-0,2023,"13,750","13,375",375,0,true,false,false,true,true,false,"1,770","6,000","6,000",false,NULL,NULL,7733511B-3CC8-ED11-8450-00237D21B888,PMC,0,9,2023-10-24 12:39:07.033,NULL,NULL,0,NULL
48248-2,2023,"3,615","3,415",200,0,true,false,false,true,true,false,77,"2,000","2,000",false,NULL,1,866C20FF-0A95-ED11-B382-0A4CF4968877,PMC,0,C,2023-09-05 20:55:01.060,555613863202910,NULL,0,2023-09-05 21:01:05.957
48250-5,2023,50,50,0,0,false,false,false,true,false,false,NULL,0,0,false,NULL,NULL,65C835E2-F809-EE11-93E6-00237D21B888,PMC,0,NULL,2023-06-13 10:45:08.833,NULL,NULL,0,NULL
48268-6,2023,"8,205.35","7,880.35",325,0,true,false,false,true,true,false,"1,087","6,000","6,000",false,NULL,NULL,361FC585-2790-ED11-B382-0A4CF4968877,PMC,0,9,2023-08-08 23:30:03.500,1295028634421439,NULL,0,2023-08-08 23:31:28.767
48273-8,2023,50,50,0,0,false,false,false,true,false,false,NULL,0,0,false,NULL,NULL,955D4286-432A-EE11-93E6-00237D21B888,PMC,0,NULL,2023-07-24 13:00:01.107,NULL,NULL,0,NULL
48277-0,2023,"2,527","2,402",125,0,true,false,false,true,true,false,NULL,"2,000","2,000",false,NULL,NULL,01436716-7A8B-ED11-B73F-00237D21B888,PMC,0,O,2023-08-04 15:40:05.687,NULL,NULL,0,NULL
48279-6,2023,"21,319","21,194",125,0,true,false,false,true,true,false,NULL,"2,000","2,000",false,NULL,NULL,F0232850-AFC5-ED11-B382-0A4CF4968877,PMC,0,O,2023-09-28 12:39:28.137,NULL,NULL,0,NULL
48283-5,2023,"6,386","6,000",386,0,true,false,false,true,true,false,948,"6,000","6,000",false,NULL,AX,1C60BD2E-BB5A-ED11-8A40-00237D21B888,PMC,0,1,2023-09-07 15:26:57.400,NULL,NULL,0,NULL
48284-8,2023,70,70,0,0,false,false,false,true,false,false,NULL,0,0,false,NULL,NULL,1ED48CD1-8B2D-EE11-93E6-00237D21B888,PMC,0,NULL,2023-08-20 15:20:00.567,NULL,NULL,0,NULL
48285-1,2023,"9,156.55","8,825.55",331,0,true,false,false,true,true,false,911,"6,000","6,000",false,NULL,NULL,7878FEF0-8292-ED11-B382-0A4CF4968877,PMC,0,3,2023-10-02 15:07:06.317,NULL,NULL,0,NULL
48300-9,2023,"7,324.2","6,874.2",450,0,true,false,false,true,true,false,"2,019","6,000","6,000",false,NULL,SN,A08228A9-4D8D-ED11-B382-0A4CF4968877,PMC,0,3,2023-10-02 16:57:21.640,NULL,NULL,0,NULL
48308-3,2023,"10,463","10,000",463,0,true,false,false,true,true,false,948,"6,000","6,000",false,NULL,LS,8F79718B-058D-ED11-B382-0A4CF4968877,PMC,0,1,2023-09-18 09:51:50.417,NULL,NULL,0,NULL
48320-3,2023,"3,625","3,500",125,0,true,false,false,true,true,false,972,"3,000","3,000",false,NULL,NULL,A0D72340-1C91-ED11-B382-0A4CF4968877,PMC,0,O,2023-09-11 14:21:02.313,NULL,NULL,0,NULL
48327-4,2023,"10,326","10,001",325,0,true,false,false,true,true,false,"1,340","6,000","6,000",false,NULL,NULL,10059A96-4391-ED11-B382-0A4CF4968877,PMC,0,8,2023-09-20 13:58:55.397,NULL,NULL,0,NULL
48331-3,2023,"6,325","6,000",325,0,true,true,false,true,true,false,858,"6,000","6,000",false,NULL,M,E0EDAF7B-1791-ED11-B382-0A4CF4968877,PMC,0,1,2023-10-05 12:38:01.737,NULL,NULL,0,NULL
48331-3,2023,"1,700","1,500",200,0,true,false,false,true,true,false,858,"1,500","1,500",false,NULL,NULL,F0A508F4-CCD3-ED11-B383-0A4CF4968877,Unpaved,0,5,2023-11-03 13:15:18.770,NULL,NULL,0,NULL
48350-4,2023,"12,380","11,980",400,0,true,false,false,true,true,false,"1,267","6,000","6,000",false,NULL,NULL,A01832EB-C58D-ED11-B382-0A4CF4968877,PMC,0,9,2023-10-11 11:03:53.470,NULL,NULL,0,NULL
48351-7,2023,"6,471","6,015",456,0,true,false,false,true,true,false,696,"6,000","6,000",false,NULL,XF,48AED9C8-2B90-ED11-B382-0A4CF4968877,PMC,0,3,2023-09-25 10:20:05.377,778750673717971,6517156178392287,100,2023-09-25 10:31:40.320
48361-4,2023,"30,740","30,515",225,0,true,false,false,true,true,false,NULL,"4,000","4,000",false,NULL,NULL,808A0599-7A92-ED11-B382-0A4CF4968877,PMC,0,6,2023-11-20 11:35:01.473,NULL,NULL,0,NULL
48380-5,2023,150,150,0,0,false,true,false,true,false,false,NULL,0,0,false,NULL,NULL,D0EB58BC-C055-EE11-80A4-0A4CF4968877,Unpaved,0,NULL,2023-11-02 16:31:04.360,NULL,NULL,0,NULL
48385-0,2023,"26,067","25,792",275,0,true,false,false,true,true,false,801,"6,000","6,000",false,NULL,NULL,308731FA-5D8E-ED11-B382-0A4CF4968877,PMC,0,1,2023-11-24 20:40:04.790,NULL,NULL,0,NULL
48392-8,2023,"2,505","2,305",200,0,true,false,false,true,true,false,NULL,"2,000","2,000",false,NULL,NULL,70D3C40C-3EEF-ED11-B383-0A4CF4968877,PMC,0,C,2023-08-16 10:21:09.163,NULL,NULL,0,NULL
48393-1,2023,"8,765","8,540",225,0,true,false,false,true,true,false,"1,523","4,000","4,000",false,NULL,NULL,C932E405-90A4-ED11-8450-00237D21B888,PMC,0,6,2023-09-11 14:32:04.010,NULL,NULL,0,NULL
48405-3,2023,"27,840.5","27,390.5",450,0,true,false,false,true,true,false,38,"6,000","6,000",false,NULL,NULL,A8D3DA88-068D-ED11-B382-0A4CF4968877,PMC,0,1,2023-12-01 12:00:34.623,NULL,NULL,0,NULL
48411-8,2023,0,0,0,0,false,false,false,false,false,false,NULL,0,0,false,NULL,NULL,E0FCF42F-CB9D-ED11-B382-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
48426-0,2023,"17,967.08","17,693.08",274,0,true,false,false,true,true,false,NULL,"2,000","2,000",false,NULL,NULL,6008D174-A7A1-ED11-B382-0A4CF4968877,PMC,0,O,2023-12-06 14:13:34.727,NULL,NULL,0,NULL
48430-9,2023,50,50,0,0,false,false,false,true,false,false,NULL,0,0,false,NULL,NULL,51E84430-D2EC-ED11-93E6-00237D21B888,PMC,0,NULL,2023-05-07 08:25:02.543,NULL,NULL,0,NULL
48437-0,2023,"27,634.02","27,309.02",325,0,true,false,false,true,true,false,858,"6,000","6,000",false,NULL,M,30C790F4-018D-ED11-B382-0A4CF4968877,PMC,0,8,2023-12-02 16:46:00.567,806088771235370,23922040817443531,"4,683.02",2023-12-02 17:01:31.090
48438-3,2023,"28,061","27,593",468,0,true,false,false,true,true,false,768,"6,000","6,000",false,NULL,NULL,E0EA5734-048D-ED11-B382-0A4CF4968877,PMC,0,3,2023-11-20 22:25:01.500,NULL,NULL,0,NULL
48447-7,2023,200,200,0,0,false,false,false,true,false,false,NULL,0,0,false,NULL,NULL,34FA53B5-5C9B-ED11-8450-00237D21B888,PMC,0,NULL,2023-01-23 15:30:06.030,NULL,NULL,0,NULL
48448-0,2023,"4,225","4,000",225,0,true,false,false,true,true,false,80,"4,000","4,000",false,NULL,NULL,20201CA0-3D90-ED11-B382-0A4CF4968877,PMC,0,6,2023-10-05 12:39:14.473,NULL,NULL,0,NULL
48452-9,2023,"6,325","6,000",325,0,true,false,false,true,true,false,"1,125","6,000","6,000",false,NULL,NULL,254F9EE7-2C90-ED11-B382-0A4CF4968877,PMC,0,3,2023-09-29 10:45:51.297,NULL,NULL,0,NULL
48481-7,2023,"10,350","10,125",225,0,true,false,false,true,true,false,"1,263","4,000","4,000",false,NULL,NULL,60FA8245-BD8F-ED11-B382-0A4CF4968877,PMC,0,6,2023-11-16 11:35:02.110,NULL,NULL,0,NULL
48486-2,2023,"30,528","30,241",287,0,true,false,false,true,true,false,901,"6,000","6,000",false,NULL,NULL,A91DC965-2B90-ED11-B382-0A4CF4968877,PMC,0,8,2023-11-12 22:00:12.433,NULL,NULL,0,NULL
48497-2,2023,120,120,0,0,false,true,false,true,false,false,NULL,0,0,false,NULL,NULL,10837F8A-55FA-ED11-B383-0A4CF4968877,PMC,0,NULL,2023-06-19 17:30:00.750,NULL,NULL,0,NULL
48499-8,2023,25,25,0,0,false,false,false,true,false,false,NULL,0,0,false,NULL,NULL,68D5B5E7-CD8D-ED11-B73F-00237D21B888,PMC,0,NULL,2023-01-06 09:25:08.457,NULL,NULL,0,NULL
48505-2,2023,0,0,0,0,false,true,false,false,false,false,NULL,0,0,false,NULL,NULL,9001E143-FCCB-ED11-B382-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
48506-5,2023,"12,045","11,670",375,0,true,false,false,true,true,false,"1,260","6,000","6,000",false,NULL,TA,0A556367-9A87-ED11-B73F-00237D21B888,PMC,0,3,2023-09-05 14:00:16.810,233328369527082,10033906076682299,400,2023-09-05 14:16:31.233
48513-3,2023,"8,198.5","7,873.5",325,0,true,false,false,true,true,false,"2,092","6,000","6,000",false,NULL,NULL,40FEB387-2490-ED11-B382-0A4CF4968877,PMC,0,8,2023-09-15 10:34:55.017,NULL,NULL,0,NULL
48520-1,2023,25,25,0,0,false,false,false,true,false,false,NULL,0,0,false,NULL,NULL,21C631E4-15FF-ED11-93E6-00237D21B888,PMC,0,NULL,2023-05-30 14:15:01.620,NULL,NULL,0,NULL
48527-2,2023,"7,977","7,712",265,0,true,false,false,true,true,false,"1,086","4,000","4,000",false,NULL,NULL,A4A65C94-2F90-ED11-B382-0A4CF4968877,PMC,0,6,2023-10-28 08:16:06.150,NULL,NULL,0,NULL
48531-1,2023,0,0,0,0,false,false,false,false,false,false,NULL,0,0,false,NULL,NULL,9FD18903-3A5E-EE11-93E6-00237D21B888,PMC,0,NULL,2023-10-10 11:45:48.990,NULL,NULL,0,NULL
48531-1,2023,"6,975","6,825",150,0,true,false,false,true,true,false,NULL,"1,500","1,500",false,NULL,NULL,41EE7896-85D4-ED11-B383-0A4CF4968877,Unpaved,0,3,2023-10-10 11:45:49.007,NULL,NULL,0,NULL
48541-8,2023,50,50,0,0,false,false,false,true,false,false,NULL,0,0,false,NULL,NULL,1018E322-501C-EE11-93E6-00237D21B888,PMC,0,NULL,2023-07-06 18:55:01.490,NULL,NULL,0,NULL
48545-0,2023,"7,294.84","6,963.84",331,0,true,false,false,true,true,false,"1,059","6,000","6,000",false,NULL,NULL,CB95173E-6F76-ED11-8A40-00237D21B888,PMC,0,1,2023-12-01 12:00:09.737,6257823217640989,24810103698580584,443.84,2023-12-01 12:01:36.620
48546-3,2023,50,50,0,0,false,false,false,true,false,false,NULL,0,0,false,NULL,NULL,FCDAAF2A-5B52-EE11-93E6-00237D21B888,PMC,0,NULL,2023-09-13 13:30:01.870,NULL,NULL,0,NULL
48548-9,2023,"6,725","6,400",325,0,true,false,false,true,true,false,"1,676","6,000","6,000",false,NULL,NULL,70D029A5-8C97-ED11-B382-0A4CF4968877,PMC,0,3,2023-08-04 17:55:09.160,NULL,NULL,0,NULL
48555-7,2023,0,0,0,0,true,false,false,false,false,false,895,0,0,true,NULL,NULL,D0FED599-4F04-EE11-B383-0A4CF4968877,PMC,0,V,NULL,NULL,NULL,NULL,NULL
48561-2,2023,370,370,0,0,false,false,false,true,false,false,NULL,0,0,false,NULL,NULL,9D4DF262-4CD2-ED11-8450-00237D21B888,PMC,0,NULL,2023-08-17 15:25:03.337,NULL,NULL,0,NULL
48566-7,2023,"16,480","16,215",265,0,true,false,false,true,true,false,830,"4,000","4,000",false,NULL,AV,A066D12F-0D92-ED11-B382-0A4CF4968877,PMC,0,6,2023-10-02 11:02:13.020,NULL,NULL,0,NULL
48566-7,2023,550,500,50,0,true,false,false,true,false,false,NULL,500,500,false,NULL,NULL,01CC43BB-9B54-ED11-B914-0A4CF4968877,Winter-Cycle-Boston,0,NULL,2023-03-06 13:35:03.347,NULL,NULL,0,NULL
48567-0,2023,"24,209.45","23,391.45",818,0,true,false,false,true,true,false,"1,677","6,000","6,000",false,NULL,IV,503B4116-198D-ED11-B382-0A4CF4968877,PMC,0,1,2023-08-22 14:33:42.490,NULL,NULL,0,NULL
48585-8,2023,75,75,0,0,false,false,false,true,false,false,NULL,0,0,false,NULL,NULL,77816509-3932-EE11-93E6-00237D21B888,PMC,0,NULL,2023-08-03 16:05:05.837,NULL,NULL,0,NULL
48613-2,2023,"155,595","155,370",225,0,true,false,false,true,true,false,784,"4,000","4,000",false,NULL,BO,B099FF91-B48F-ED11-B382-0A4CF4968877,PMC,0,6,2023-11-13 14:15:32.243,NULL,NULL,0,NULL
48627-1,2023,"8,086.5","7,761.5",325,0,true,false,false,true,true,false,858,"1,500","1,500",false,NULL,M,C5300F46-688C-ED11-B73F-00237D21B888,PMC,0,1,2023-10-05 15:50:15.210,NULL,NULL,0,NULL
48635-2,2023,"144,931","144,806",125,0,true,false,false,true,true,false,"1,267","2,000","2,000",false,NULL,NULL,80E3B56A-16DE-ED11-8450-00237D21B888,PMC,0,O,2023-10-16 11:03:35.657,NULL,NULL,0,NULL
48637-8,2023,25,25,0,0,false,false,false,true,false,false,NULL,0,0,false,NULL,NULL,496AA83F-4ED2-ED11-8450-00237D21B888,PMC,0,NULL,2023-04-03 14:35:04.560,NULL,NULL,0,NULL
48638-1,2023,25,25,0,0,false,false,false,true,false,false,NULL,0,0,false,NULL,NULL,6846FAFF-61A9-ED11-8450-00237D21B888,PMC,0,NULL,2023-03-07 21:50:02.723,NULL,NULL,0,NULL
48663-7,2023,50,50,0,0,false,false,false,true,false,false,NULL,0,0,false,NULL,NULL,13683AC7-E702-EE11-93E6-00237D21B888,PMC,0,NULL,2023-06-04 10:55:01.050,NULL,NULL,0,NULL
48665-3,2023,99.55,99.55,0,0,false,false,false,true,false,false,NULL,0,0,false,NULL,NULL,F0F25A4F-3E90-ED11-B382-0A4CF4968877,PMC,0,NULL,2023-10-13 15:10:01.820,NULL,NULL,0,NULL
48667-9,2023,"14,949","14,824",125,0,true,false,false,true,true,false,768,"2,000","2,000",false,NULL,NULL,330B7E7D-068D-ED11-B382-0A4CF4968877,PMC,0,O,2023-09-28 10:21:14.857,NULL,NULL,0,NULL
48675-0,2023,250,250,0,0,false,false,false,true,false,false,NULL,0,0,false,NULL,NULL,0AF658D4-4E2D-EE11-93E6-00237D21B888,PMC,0,NULL,2023-07-28 09:58:39.050,NULL,NULL,0,NULL
48679-2,2023,"7,260","7,035",225,0,true,false,false,true,true,false,880,"4,000","4,000",false,NULL,AL,30E5488E-FF97-ED11-B382-0A4CF4968877,PMC,0,6,2023-08-28 09:31:26.537,NULL,NULL,0,NULL
48684-4,2023,"7,982","7,717",265,0,true,false,false,true,true,false,"2,015","4,000","4,000",false,NULL,NULL,109EC5B0-188D-ED11-B382-0A4CF4968877,PMC,0,6,2023-10-18 16:00:48.463,297889796156767,6064296360336884,545,2023-10-18 16:01:18.390
48692-5,2023,25,25,0,0,false,false,false,true,false,false,NULL,0,0,false,NULL,NULL,9E180D0D-82A6-ED11-8450-00237D21B888,PMC,0,NULL,2023-02-06 19:55:02.730,NULL,NULL,0,NULL
48701-8,2023,"6,325","6,100",225,0,true,false,false,true,true,false,810,"4,000","4,000",false,NULL,T,30EB2C5D-FB8D-ED11-B382-0A4CF4968877,PMC,0,6,2023-09-18 12:39:01.120,NULL,NULL,0,NULL
48711-5,2023,"6,376","6,001",375,0,true,false,false,true,true,false,"1,380","6,000","6,000",false,NULL,NULL,9036C2AE-4291-ED11-B382-0A4CF4968877,PMC,0,1,2023-09-18 08:55:01.177,NULL,NULL,0,NULL
48712-8,2023,"6,805","6,580",225,0,true,false,false,true,true,false,NULL,"6,000","6,000",false,NULL,NULL,20C1F2CF-8997-ED11-B382-0A4CF4968877,PMC,0,I,2023-12-01 11:59:59.460,316332947483931,7374062295950941,"4,385",2023-12-01 12:01:42.890
48742-9,2023,"7,105.97","6,774.97",331,0,true,false,false,true,true,false,NULL,"6,000","6,000",false,NULL,NULL,301CFB39-DF91-ED11-B382-0A4CF4968877,PMC,0,8,2023-09-15 16:25:22.223,NULL,NULL,0,NULL
48744-5,2023,0,0,0,0,false,false,false,false,false,false,NULL,0,0,false,NULL,NULL,1502FCF5-0692-ED11-B382-0A4CF4968877,PMC,0,NULL,2023-09-19 13:00:13.253,NULL,NULL,0,NULL
48746-1,2023,"9,190","8,915",275,0,true,false,false,true,true,false,827,"6,000","6,000",false,NULL,NULL,702613C4-E490-ED11-B382-0A4CF4968877,PMC,0,8,2023-12-04 11:14:01.297,NULL,NULL,0,NULL
48751-3,2023,"39,462","38,720",742,0,true,false,false,true,true,false,777,"6,000","6,000",false,NULL,NULL,F02A2CE2-E58D-ED11-B382-0A4CF4968877,PMC,0,1,2023-10-30 23:20:01.687,NULL,NULL,0,NULL
48757-1,2023,50,50,0,0,false,false,false,true,false,false,NULL,0,0,false,NULL,NULL,1EB8E9EA-F1FF-ED11-93E6-00237D21B888,PMC,0,NULL,2023-05-31 16:30:02.173,NULL,NULL,0,NULL
48769-4,2023,"7,176","6,541",635,0,true,false,false,true,true,false,823,"6,000","6,000",false,NULL,NULL,205E7007-0098-ED11-B382-0A4CF4968877,PMC,0,1,2023-09-08 18:40:01.817,NULL,NULL,0,NULL
48787-2,2023,"21,894","21,660",234,0,true,false,false,true,true,false,762,"4,000","4,000",false,NULL,NULL,40EE5251-108D-ED11-B382-0A4CF4968877,PMC,0,6,2023-11-14 11:05:11.843,NULL,NULL,0,NULL
48791-1,2023,150,150,0,0,false,false,false,true,false,false,NULL,0,0,false,NULL,NULL,085207F9-C70D-EE11-93E6-00237D21B888,PMC,0,NULL,2023-08-17 17:10:01.300,NULL,NULL,0,NULL
48807-5,2023,"12,153.2","11,778.2",375,0,true,false,false,true,true,false,877,"6,000","6,000",false,NULL,PH,52125D8F-578D-ED11-B382-0A4CF4968877,PMC,0,3,2023-09-29 16:38:11.680,NULL,NULL,0,NULL
48819-8,2023,"8,991","8,342",649,0,true,false,false,true,true,false,911,"6,000","6,000",false,NULL,NULL,908FDB14-3490-ED11-B382-0A4CF4968877,PMC,0,O,2023-11-11 18:45:12.040,2036392966702447,NULL,0,2023-11-11 19:01:55.850
48835-0,2023,"11,382.6","11,047.6",335,0,true,false,false,true,true,false,"1,075","6,000","6,000",false,NULL,NULL,B1A381EB-7F8E-ED11-B382-0A4CF4968877,PMC,0,1,2023-09-15 16:25:15.933,NULL,NULL,0,NULL
48836-3,2023,"12,369.18","11,994.18",375,0,true,false,false,true,true,false,"1,011","6,000","6,000",false,NULL,NULL,10AF73E6-8A9E-ED11-B382-0A4CF4968877,PMC,0,8,2023-10-18 13:26:49.950,NULL,NULL,0,NULL
48849-9,2023,"10,325","10,000",325,0,true,false,false,true,true,false,936,"6,000","6,000",false,NULL,XG,40384F65-2E8D-ED11-B382-0A4CF4968877,PMC,0,9,2023-09-25 13:42:50.223,NULL,NULL,0,NULL
48855-4,2023,0,0,0,0,false,false,false,false,false,false,NULL,0,0,false,NULL,NULL,80BBA7C5-3815-EE11-80A4-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
48879-0,2023,"4,450","4,000",450,0,true,false,false,true,true,false,"1,459","6,000","6,000",false,NULL,NULL,115B8D16-3090-ED11-B382-0A4CF4968877,PMC,0,1,2023-10-04 15:40:00.323,NULL,NULL,0,NULL
48880-0,2023,100,100,0,0,false,false,false,true,false,false,NULL,0,0,false,NULL,NULL,F999887D-DD41-EE11-93E6-00237D21B888,PMC,0,NULL,2023-08-31 15:05:00.877,NULL,NULL,0,NULL
48888-4,2023,"13,767.82","13,442.82",325,0,true,false,false,true,true,false,936,"6,000","6,000",false,NULL,XG,700BFC84-098D-ED11-B382-0A4CF4968877,PMC,0,9,2023-09-28 00:30:02.237,NULL,NULL,0,NULL
48900-3,2023,"10,635.3","10,097.3",538,0,true,false,false,true,true,false,19,"6,000","6,000",false,NULL,NULL,0092D6BD-CF8D-ED11-B382-0A4CF4968877,PMC,0,3,2023-10-02 15:07:06.917,3557091744522112,6459183717464172,297.1,2023-10-02 15:17:11.927
48906-1,2023,"4,470","4,270",200,0,true,false,false,true,true,false,912,"2,000","2,000",false,NULL,NULL,40159B69-91AC-ED11-B382-0A4CF4968877,PMC,0,C,2023-09-18 18:28:42.290,NULL,NULL,0,NULL
48909-0,2023,"6,680","6,200",480,0,true,false,false,true,true,false,937,"6,000","6,000",false,NULL,AA,E0CF6260-3D9C-ED11-B382-0A4CF4968877,PMC,0,3,2023-10-05 15:50:10.557,NULL,NULL,0,NULL
48910-0,2023,"11,197","10,797",400,0,true,false,false,true,true,false,"1,886","6,000","6,000",false,NULL,SU,B466D351-018D-ED11-B382-0A4CF4968877,PMC,0,9,2023-08-17 10:08:09.887,692858165955045,6768522633213976,25,2023-08-17 10:16:43.647
48914-2,2023,50,50,0,0,false,false,false,true,false,false,NULL,0,0,false,NULL,NULL,E01C1BB7-01B3-ED11-B382-0A4CF4968877,PMC,0,NULL,2023-03-09 14:55:03.317,NULL,NULL,0,NULL
48916-8,2023,"6,786.25","6,461.25",325,0,true,false,false,true,true,false,908,"6,000","6,000",false,NULL,NULL,8059C2DA-E38D-ED11-B382-0A4CF4968877,PMC,0,1,2023-12-01 14:00:02.100,NULL,NULL,0,NULL
48916-8,2023,0,0,0,0,false,false,false,false,false,false,NULL,0,0,false,NULL,NULL,60719FD6-BA53-EE11-80A4-0A4CF4968877,Unpaved,0,NULL,NULL,NULL,NULL,NULL,NULL
48925-2,2023,"10,375","10,000",375,0,true,false,false,true,true,false,NULL,"6,000","6,000",false,NULL,NULL,C02DE3C1-898F-ED11-B382-0A4CF4968877,PMC,0,1,2023-10-02 12:35:05.927,NULL,NULL,0,NULL
48927-8,2023,"10,901.16","10,576.16",325,0,true,false,false,true,true,false,790,"6,000","6,000",false,NULL,NULL,30F25C41-5E8D-ED11-B382-0A4CF4968877,PMC,0,1,2023-10-02 17:03:43.293,132383649906210,6252612344845341,886.16,2023-10-02 17:17:27.957
48952-4,2023,733.33,733.33,0,0,false,false,false,true,false,false,NULL,0,0,false,NULL,NULL,923A3D8F-1A32-EE11-93E6-00237D21B888,PMC,0,NULL,2023-10-03 11:05:21.570,NULL,NULL,0,NULL
48959-5,2023,"14,466","14,131",335,0,true,false,false,true,true,false,908,"6,000","6,000",false,NULL,NULL,C0D5E301-D08D-ED11-B382-0A4CF4968877,PMC,0,1,2023-12-05 16:25:01.717,NULL,NULL,0,NULL
48959-5,2023,50,50,0,0,false,false,false,true,false,false,NULL,0,0,false,NULL,NULL,D6C5B083-37DD-ED11-8450-00237D21B888,Unpaved,0,NULL,2023-04-17 11:50:03.180,NULL,NULL,0,NULL
48969-2,2023,120,120,0,0,false,false,false,true,false,false,NULL,0,0,false,NULL,NULL,EF789AE9-DF53-EE11-93E6-00237D21B888,PMC,0,NULL,2023-09-15 11:52:46.707,NULL,NULL,0,NULL
48977-3,2023,0,0,0,0,false,false,false,false,false,false,NULL,0,0,false,NULL,NULL,5220644E-C621-EE11-80A4-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
48980-9,2023,"2,955","2,830",125,0,true,true,false,true,true,false,NULL,"2,000","2,000",false,NULL,NULL,7FEEBC62-C4A8-ED11-8450-00237D21B888,PMC,0,O,2023-12-04 10:15:04.637,NULL,NULL,0,NULL
48990-6,2023,"14,019","13,694",325,0,true,false,false,true,true,false,936,"6,000","6,000",false,NULL,XG,B0399DE0-398D-ED11-B382-0A4CF4968877,PMC,0,9,2023-10-26 13:52:45.057,NULL,NULL,0,NULL
48992-2,2023,0,0,0,0,false,false,false,false,false,false,NULL,0,0,false,NULL,NULL,A2EB6CB5-2BB9-ED11-B382-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
48997-7,2023,50,50,0,0,false,false,false,true,false,false,NULL,0,0,false,NULL,NULL,712C403B-B124-EE11-93E6-00237D21B888,PMC,0,NULL,2023-07-17 10:50:13.247,NULL,NULL,0,NULL
48999-3,2023,100,100,0,0,false,false,false,true,false,false,NULL,0,0,false,NULL,NULL,1C157258-B09C-ED11-8450-00237D21B888,PMC,0,NULL,2023-01-25 08:01:16.623,NULL,NULL,0,NULL
49002-1,2023,150,150,0,0,false,false,false,true,false,false,NULL,0,0,false,NULL,NULL,3F340A50-BEDF-ED11-8450-00237D21B888,PMC,0,NULL,2023-09-26 09:25:00.900,NULL,NULL,0,NULL
49003-4,2023,"17,240","16,915",325,0,true,false,false,true,true,false,937,"6,000","6,000",false,NULL,NULL,F06D01B6-758F-ED11-B382-0A4CF4968877,PMC,0,3,2023-10-31 17:45:01.920,NULL,NULL,0,NULL
49004-7,2023,75,75,0,0,false,false,false,true,false,false,NULL,0,0,false,NULL,NULL,CAAF3464-E935-EE11-93E6-00237D21B888,PMC,0,NULL,2023-08-08 08:45:02.987,NULL,NULL,0,NULL
